Designator,Mid X,Mid Y,Rotation,Layer
C1,70.3375,-23.6,180.0,top
C2,71.4,-27.2975,90.0,top
D1,49.0,-22.1,270.0,top
D2,69.85,-21.6,180.0,top
D3,49.0,-27.7,90.0,top
D4,35.75,-27.1675,90.0,top
J1,29.675,-25.0,90.0,top
J2,90.025,-25.0,270.0,top
K1,58.625,-25.8,0.0,top
R1,48.4,-32.6,180.0,top
R2,36.8,-23.0,180.0,top
R3,37.4,-27.2,270.0,top
SW1,41.8,-24.85,180.0,top
U1,78.64,-25.88,0.0,top
